(Customer) Waiting for Menu,1,22
(Customer) puts phone down,20,28
(Both) TAKING MAIN COURSE ORDER,20,305
(Waiter/ess) COMING WITH MENU,21,37
(Both) EATING AT RESTAURANT,26,2959
(Waiter/ess) giving menu,27,46
(Waiter/ess) hands off menu,28,36
(Customer) RECEIVED MENU,28,45
(Customer) Reads menu,30,121
(Waiter/ess) HANDING OVER MENU,38,47
(Customer) looking through menu,42,78
(Waiter/ess) leaves table,44,57
(Customer) moving menu paper,45,55
(Customer) LOOKING AT MENU,45,185
(Customer) reading menu,46,81
(Customer) checking phone,46,122
(Customer) Ordering Food,47,193
(Waiter/ess) GOING BACK,48,55
(Customer) flips menu page,50,54
(Customer) Checking Phone,55,96
(Customer) looks at menu,56,69
(Customer) LOOKING ON MENU,56,79
(Customer) reaches for phone,70,73
(Customer) using mobile,73,86
(Customer) interacts with phone,74,130
(Customer) looks at phone,77,85
(Customer) Playing on phone,78,133
(Customer) CHECKING HER PHONE,81,133
(Customer) reading menu again,81,186
(Waiter/ess) Walks in again,121,189
(Customer) reading menu,122,183
(Customer) looks at menu,131,189
(Customer) Flicking through menu,133,187
(Customer) LOOKING ON MENU,135,179
(Customer) reading menu,137,176
(Waiter/ess) approaches table,175,189
(Waiter/ess) COMING WITH CUTLERY,180,211
(Customer) gives order,182,201
(Waiter/ess) taking order,183,292
(Waiter/ess) takes order,185,285
(Waiter/ess) taking order,186,284
(Waiter/ess) Takes the order,189,254
(Waiter/ess) places silverware,193,219
(Waiter/ess) sets silverware,207,218
(Waiter/ess) kept spoons down,207,218
(Waiter/ess) PUTTING DOWN CUTLERY,212,227
(Customer) checking phone,213,376
(Customer) ordering food,214,294
(Customer) OREDRING FOOD,228,240
(Waiter/ess) WRITING ORDER,239,278
(Customer) adjusts phone,240,288
(Customer) gives order,240,253
(Waiter/ess) writing on the paper,240,254
(Waiter/ess) WRITING THE ORDER ,241,275
(Waiter/ess) Walks away with menu,254,298
(Waiter/ess) reaches for menu,273,277
(Waiter/ess) GOING BACK WITH MENU,276,301
(Waiter/ess) removes menu,278,289
(Waiter/ess) picking up menu,281,291
(Customer) checking phone,284,351
(Customer) interacts with phone,288,813
(Waiter/ess) takes menu,290,304
(Waiter/ess) leaves table,291,303
(Customer) adjusts spoon,293,311
(Customer) Browses cell phone,298,388
(Waiter/ess) takes menu,298,305
(Customer) USING HER PHONE,302,460
(Customer) USING CELL PHONE,306,798
(Customer) On phone,309,312
(Customer)  texting,356,800
(Customer) types on phone,358,453
(Customer) using phone,367,464
(Customer) checking phone,367,481
(Customer) using mobile,369,393
(Customer) checking phone,376,552
(Customer) texting,383,470
(Customer) Browses cell phone,388,552
(Customer) typing on phone,481,793
(Customer) using phone,502,802
(Customer) TYPING ON HER PHONE,503,791
(Customer) types on phone,508,797
(Customer) texting,515,792
(Customer) Texts on cell phone,552,791
(Waiter/ess) serving food,552,807
(Waiter/ess) approaches table,785,795
(Both) MAIN COURSE,790,1830
(Waiter/ess) Serves food and drink,791,839
(Waiter/ess) DELIVERING FOOD,791,853
(Waiter/ess) bringing food to table,792,825
(Waiter/ess) COMING WITH FOOD,792,802
(Waiter/ess) serving food ,793,823
(Waiter/ess) kept plate down,795,805
