wearing earphone,48,132
wearing headphone,48,92
connecting headphone,50,94
Puts earbuds in,53,161
wearing headphone,54,95
Wearing earphone,71,96
working on laptop,92,192
working on laptop,94,195
working on laptop,95,190
Picking up pencil,96,150
using laptop,141,184
Writing on the paper ,150,504
Searching on laptop,158,188
Uses laptop,169,212
arranging paper,189,217
looking at paper,190,234
writing on paper,192,473
writing,194,477
Writing on paper ,218,498
writing on paper,231,468
writing on paper,234,485
Writes on paper,236,470
writing on paper,237,478
using laptop,471,729
typing on laptop,473,733
Typing on laptop,475,711
typing,477,736
working on laptop,478,741
working on laptop,485,688
Typing on laptop,498,738
Typing on the laptop,504,742
working on laptop,688,735
stapling paper,733,818
arranging papers,734,784
Moves stapler,734,772
adjusting paper,735,753
ordering the papers,736,788
Picking up stapler,738,758
Fiddeling with stapler and paper,742,826
using stapler,753,820
Arranging papers,758,788
Staples notes,780,836
using stapler,786,815
Stapling papers,788,818
stapling,788,814
stapling papers,796,837
closing laptop,818,858
Switching off laptop,818,838
closing laptop,820,852
Closes laptop,820,858
Closes laptop,824,866
closing laptop,832,852
closing laptop,837,866
Closing the laptop,838,848
closing the laptop,842,849
Removes earbuds,847,866
Removed earpieces ,848,866
removing headset,849,865
removing headphone,850,861
remove headphone,852,866
