working,1,615
Using laptop,1,601
Moving the headset,21,31
Opens laptop,36,48
wearing headphone,42,71
wearing headphone,47,77
Using headphones,47,612
Wears headphone,48,72
using headphone,48,601
putting on headset,51,70
Wearing Headset,52,73
Wearing headphone,52,74
Wearing headphone,58,80
working on laptop,71,112
Uses laptop,72,110
using laptop,72,107
Working on laptop,75,112
Talking on headphone,77,104
working on laptop,77,111
Looking at laptop,92,115
Searching on laptop,99,114
turning placing plapers,107,260
Looks for paper,110,151
arranging paper,111,268
arranging paper,112,270
Looking at papers ,114,174
sorting papers,120,264
Arranging reading paper,122,255
Seperating the papers,135,135
Seperating the papers ,135,215
Adjusts laptop ,151,170
Arranges papers,170,263
Collecting all papers ,215,267
writing in papers,260,378
picks up pen,263,270
Writing on papers ,267,398
writing on paper,268,390
Writes on paper,270,382
writing on paper,270,394
filling out papers,274,459
Writing on Paper,276,383
Writing on paper,279,308
Listening and writing,312,393
Uses Calculator,382,420
using calculator,386,419
Calculatng,388,412
calculating ,390,419
Using calculator,393,422
using calculator,393,424
using calculator ,394,407
Typing on mobile,398,427
writing on paper,407,438
writing on paper,419,441
Writes on paper,420,431
Writing ,422,442
placing papers,424,448
Writing on papers,427,445
Keeps pen aside,431,437
Arranges paper,437,449
working on laptop,438,588
typing on laptop,441,592
Collecting papers,445,454
using laptop,448,593
Types on laptop,449,584
Typing on laptop,451,566
using laptop,452,602
Typing on laptop,454,586
Typing on keyboard,456,556
Closing the laptop,566,592
Closes laptop,584,600
Closong the laptop ,586,596
closing laptop,588,599
Closing Laptop,591,599
closing laptop,592,601
folding laptop,593,598
Removing headphone,596,616
removing laptop,598,613
removing headphone,599,614
Takes out headphone,600,611
Removing eyeglass,600,605
removing headphone,601,612
removing headset,602,616
Removing headphone,602,615
