(Both) Lunch in Restaurant,1,1470
(Waiter/ess) giving menu,14,25
(Waiter/ess) Bringing a menu,16,41
(Waiter/ess) Bringing a menu,16,45
(Waiter/ess) Food Ordering,22,41
(Waiter/ess) Asking and giving menu,25,40
(Customer) seeing menu and calling,26,114
(Waiter/ess) Brings Menu,29,35
(Customer) reading menu,32,112
(Both) talking ,35,47
(Customer) Reading Menu,36,157
(Customer) opening menu,40,56
(Customer) reading a menu,41,89
(Customer) Ordering Food ,42,167
(Waiter/ess) going back,47,58
(Customer) reading menu,58,106
(Customer) turning the page,69,75
(Customer) turning the page,95,106
(Customer) calling for waitress,104,112
(Both) talking,112,143
(Customer) ordering food,115,174
(Customer) giving order,118,160
(Waiter/ess) walking to table,121,136
(Waiter/ess) Ordering and taking Order,125,166
(Waiter/ess) Takes Order,132,164
(Both) placing an order,133,159
(Waiter/ess) taking an order,133,166
(Waiter/ess) walking away,133,180
(Customer) giving the menu,135,159
(Customer) checking phone,143,233
(Customer) checking phone,160,236
(Waiter/ess) order taken,164,178
(Waiter/ess) walking away,166,181
(Waiter/ess) walking away,167,179
(Customer) taking cellphone and dialing,175,246
(Customer) touching phone,175,228
(Customer) using the phone,177,247
(Customer) checking phone,181,234
(Customer) Browsing Mobile,183,246
(Waiter/ess) giving food,229,292
(Waiter/ess) bringing dinner,232,283
(Waiter/ess) bringing dinner,232,290
(Waiter/ess) serving food,233,262
(Waiter/ess) walking to table,235,269
(Waiter/ess) Brings Food,239,284
(Waiter/ess) serving food ,249,280
(Waiter/ess) placing food on table,259,279
(Customer) eating food,262,335
(Waiter/ess) walking away,277,291
(Customer) eating,280,334
(Waiter/ess) walking away,280,292
(Customer) Eating First Dish,286,779
(Customer) eating dinner,291,984
(Customer) having food,293,406
(Customer) eating dinner,294,416
(Customer) taking food with hand,299,308
(Customer) taking food from plate,303,316
(Customer) eating,308,389
(Customer) taking a bite,309,340
(Waiter/ess) bringing a drink,316,359
(Customer) eating food,321,335
(Waiter/ess) Brings Water,329,343
(Waiter/ess) puting glass,334,351
(Waiter/ess) giving cup,335,351
(Customer) eating ,351,417
(Customer) drinking,351,432
(Customer) drinking water,407,465
(Customer) Drinking Water,412,457
(Customer) drinking from cup,413,455
(Customer) taking glass and drinkng,415,454
(Customer) taking a drink,416,463
(Customer) drinking,417,467
(Customer) drinking,432,708
(Customer) having food,466,693
(Customer) eating food,467,697
(Customer) eating,478,697
(Customer) taking a bite,537,552
(Customer) taking a bite,646,689
(Customer) drinking water,694,771
(Customer) drinking from cup,697,725
(Customer) drinking ,697,722
(Customer) Drinking Water,697,727
(Customer) taking a drink,701,733
(Waiter/ess) serving,708,800
(Customer) arranging spoon,722,779
(Customer) using fork and knife,753,758
(Waiter/ess) giving desert food,772,824
(Waiter/ess) bringing another dish,777,829
(Waiter/ess) serving food ,779,815
(Waiter/ess) Brings Second Food,784,817
(Customer) checking phone,800,895
(Waiter/ess) bringing bowl ,806,811
(Customer) eating,815,911
(Customer) having next food,825,1090
(Customer) eating from bowl,832,866
(Customer) Eating Second Dish,838,1097
(Customer) using phone,866,1076
(Customer) checking phone,867,1072
(Customer) Browsing Mobile while eating,867,1082
(Customer) checking phone,873,983
(Both) talking,895,1129
(Customer) checking phone,911,978
(Customer) eating from bowl,973,1065
(Customer) checking phone,978,1075
(Customer) taking a bite,983,1033
(Customer) asking for check,1070,1088
(Customer) calling waiter,1075,1100
(Both) paying bill,1091,1260
(Waiter/ess) calculating the bill,1093,1135
(Both) paying bill,1100,1190
(Waiter/ess) Brings Bill,1100,1261
(Both) Billing and Payment,1104,1277
(Customer) paying bill,1116,1188
(Both) Paying Bill,1118,1265
(Both) paying bill,1129,1188
(Customer) Puting in pin,1130,1274
(Waiter/ess) cleaning table,1188,1271
(Both) talking,1190,1264
(Customer) adding tip,1197,1245
(Customer) Putting pin,1204,1235
(Waiter/ess) accepting payment,1219,1250
(Waiter/ess) taking bowl and plates,1251,1271
(Waiter/ess) Cleans Table,1256,1303
(Waiter/ess) cleaning table,1261,1315
(Waiter/ess) clearing table,1261,1317
(Waiter/ess) cleaning table,1264,1308
(Customer) checking phone,1271,1461
(Both) talking ,1308,1353
(Waiter/ess) taking card reader,1346,1374
(Customer) checking phone,1353,1467
(Waiter/ess) Takes Bill Machine,1354,1367
(Customer) checking phone,1362,1467
(Customer) working with phone,1375,1467
(Customer) using phone,1377,1467
(Customer) Browsing Mobile,1383,1467
