having breakfast,1,2443
taking a bottle,23,30
opening the bottle,31,46
pouring milk,49,64
closing the bottle,64,75
taking an apple,84,95
consuming apple,86,1777
picking apple from plate,91,103
cleaning the apple,92,160
eating apple,94,315
cleaning apple with hands,103,133
eating apple,171,319
eating an apple,171,1752
eating apple,174,329
chewing an apple,184,256
drinking in a cup,312,361
drinking coffee from cup,313,361
drink water,313,357
drinking ,319,361
sipping coffee,335,358
drinking from cup,335,1951
eating apple,361,728
eating apple,364,466
eat apple,368,384
eating apple,380,729
eating apple,500,721
eating apple,504,717
drinking coffee from cup,723,748
drinking water,726,748
drinking,728,751
sipping coffee,729,751
eating apple,748,1026
drinking,751,1054
eating apple,756,1024
eating apple,766,1012
drinking juice,1025,1047
drinking coffee from cup,1028,1048
drinking,1028,1049
sipping coffee,1033,1048
eating apple,1049,1272
eating apple,1050,1136
eating apple,1054,1773
eating apple,1058,1276
eating apple,1167,1238
drinking coffee from cup,1273,1300
sipping coffee,1276,1296
drinking,1276,1293
eating apple,1302,1734
eating apple,1303,1377
eating apple,1320,1736
eating apple,1446,1508
eating apple,1571,1725
taking cup,1758,1773
taking milk pack,1775,1818
taking pouring milk,1782,1855
pouring juice,1810,1855
opening milk pack,1815,1824
add water,1818,1856
poring milk into cup,1825,1844
pouring milk,1827,1855
closing milk pack,1848,1853
drinking,1855,1904
drinking in a cup,1857,1888
drinking milk from cup,1857,1956
sipping coffee,1867,1887
drinking,1870,1895
drinking,1904,1944
drinking,1906,1939
taking box,1944,1968
taking cornflakes packet,1959,2005
taking packet,1968,2002
add snack to bowl,1978,2047
putting cornflakes into bowl,2000,2031
pouring cereals,2001,2045
pouring packet,2002,2049
putting in bowl,2008,2041
pouring cereal,2010,2038
pouring milk,2049,2106
taking milk pack,2052,2068
add cereal to bowl,2059,2105
poring milk into bowl,2063,2103
pouring milk in bowl,2065,2092
pouring milk,2070,2094
stirring,2106,2219
mixing with spoon,2108,2223
mix using spoon,2113,2224
mixing cereal ,2115,2204
mixing with spoon,2125,2218
eating cereals,2216,2434
eating spoon food,2219,2440
eating cornflakes with spoon,2224,2440
eating cereal ,2227,2455
eating from the bowl,2228,2435
eating food,2231,2438
