Adjusts Headphones,1,21
using laptop,1,150
acting to work,1,667
Uses Laptop,15,148
Start Work,25,59
start typing ,42,65
Using laptop track pad,81,125
Searching Work,83,155
pick up pen,100,164
Watching laptop,138,159
Taking pen,149,156
taking pen,151,483
Flips Paper,155,174
pick up pencil,155,193
Turning page over,156,165
Cross Checking Files,156,508
start writing,164,287
Pickup paper,164,171
Using track pad,168,173
typing on laptop,172,254
grabs paper and pen,174,183
working on laptop,193,274
Adjusts Headphones,195,269
Watchin laptop,205,259
Turning on music,244,267
writing on paper ,254,344
Writes,267,330
writing on paper,274,343
writing on paper,275,329
Writing on paper,277,335
writes notes,280,484
search laptop,287,366
using trackpad,336,391
typing on laptop,343,399
using laptop,344,413
Watchin laptop,346,398
start writing,366,407
typing on keyboard,369,390
Writes,392,482
writing on paper,399,488
writing on paper,400,481
Writing on paper,404,485
pen down,407,487
writing on paper ,413,489
Grabs Stapler,482,491
staples notes,484,549
holding stapler,485,538
using stapler,485,540
Stapler the paper,485,541
stapler paper,487,527
using stapler,488,539
stapling paper ,489,560
Flips Paper,491,501
turning page over,491,511
Staples Sheet,501,539
Staple File and Closing,505,564
Finishing Work,508,694
stapling paper,518,532
start writing,527,562
Opens Papers,539,547
writing on paper,539,584
flipping to next page,541,548
writing on paper,542,578
using pen,542,579
writes notes,544,584
Writes Something,547,580
Writing on paper,552,583
writing on paper ,560,583
close sheet,562,587
Shutdown System,564,683
Takes Out Headphone,580,612
using laptop,583,655
working on laptop,584,648
taking off headphones,584,694
holding ear piece,586,688
using track pad,591,642
Watching laptop,597,641
search laptop,602,629
removes earphone,605,605
Uses Mouse,612,630
Talks To Someone,630,688
closes laptop,646,667
closing laptop,647,665
closing laptop flap,648,689
close laptop,651,662
talking ,655,694
Close laptop,657,669
Remove headset,683,689
