Rearranging papers,1,85
work session,1,3216
school work,1,3500
taking a paper,10,38
writing on paper,85,258
writes,90,465
writing on paper,109,316
writing on paper,258,373
writing on paper,373,493
thinking while writing,493,611
writes some more ,593,671
writing on paper,595,741
writing on paper,611,721
writing on paper,653,783
writing fast on paper,721,780
picking up marker,780,835
replacing blue pen,791,811
uses blue marker,791,1665
changing the pen,797,826
continuosly writing,814,1587
marking,830,1412
writing with marker,835,879
writing on paper,865,1669
writing with marker,879,1013
writing fast,1013,1128
writing with marker,1128,1375
writing with marker,1375,1495
sketching,1448,1657
writing with marker,1495,1653
putting down marker,1653,1687
keying on laptop,1672,1726
uses laptop,1673,2738
using laptop,1684,2119
typing on laptop,1687,1809
typing on the laptop ,1690,2756
tapping on keyboard,1809,1983
talking and typing,1983,2149
keying on laptop,2129,2745
typing on keyboard,2149,2238
chatting and keying,2185,2742
tapping on keyboard,2238,2371
touching the mouse,2371,2587
typing while talking,2587,2719
stops typing,2719,2757
taking headphone,2742,2757
puts on earphones ,2754,2784
wearing headphone,2757,2785
wearing headphones,2757,2802
wearing headphone,2758,2825
talking through mic,2785,2865
talked using headphone,2789,2898
talking into mouthpiece,2802,2852
checking mic,2825,2890
removing headphones,2852,2897
picking up pen,2863,2912
removing headphone,2865,2900
takes off earphones ,2867,2899
picking up pen,2897,2950
marking  with pen,2900,2933
writing with pen,2912,2943
picking up pen,2925,2941
stapled the paper,2927,3040
using stapler,2933,3030
writing on paper,2933,2962
moving headphones,2943,2963
picking up stapler,2963,2977
uses stapler ,2967,3033
using stabler,2972,3022
using stapler,2977,3032
arranging the papers,3030,3124
organizing papers,3032,3080
separating some papers,3048,3076
put a paper aside,3056,3113
piling up papers,3080,3142
arranging all articles,3115,3158
arranging the articles,3124,3156
put things aside,3129,3150
leaving the table,3156,3205
getting up from chair,3162,3201
left the place,3191,3215
walking away,3205,3216
