(Waiter/ess) leave menu,13,29
(Customer) talks with waitress,17,203
(Both) Place Order Drink,38,221
(Customer) reading notes,59,100
(Customer) Interacts with waitress,83,220
(Both) talking,100,212
(Both) Talking,101,212
(Waiter/ess) going back,212,234
(Customer) Looking on menu,214,620
(Waiter/ess) leaves the room,219,232
(Both) Pre-service,221,615
(Customer) looking into menu,223,616
(Both) talking ,234,281
(Customer) Looks over menu,241,622
(Customer) read the menu,275,620
(Customer) turning pages,287,328
(Customer) reading,328,466
(Customer) scratches the neck,441,542
(Customer) reading ,549,596
(Customer) turning pages,596,607
(Waiter/ess) coming,607,635
(Waiter/ess) enter the room,612,632
(Waiter/ess) Serves Drink,615,755
(Waiter/ess) giving water,617,785
(Waiter/ess) leaves cup,620,630
(Waiter/ess) bringing the order,622,806
(Waiter/ess) brings beverages,622,689
(Waiter/ess) opens bottle,632,690
(Waiter/ess) opening bottle,635,694
(Waiter/ess) serves bottle,690,721
(Waiter/ess) pouring,694,728
(Waiter/ess) Pours drink,707,724
(Waiter/ess) closes bottle,722,748
(Waiter/ess) taking order,728,1210
(Waiter/ess) leaves bottle,744,748
(Customer) Place Order Meal,755,1216
(Customer) ordering food items,786,1220
(Waiter/ess) Takes order,787,1216
(Customer) orders from menu,801,854
(Customer) ordering to waitress,810,865
(Waiter/ess) writes a note,854,1170
(Waiter/ess) writing the order,866,1012
(Customer) orders more,883,1195
(Customer) ordering,1013,1104
(Waiter/ess) writing on a paper,1105,1173
(Customer) ordering,1174,1210
(Waiter/ess) leaves the room,1208,1227
(Waiter/ess) going back,1210,1224
(Waiter/ess) walking back,1211,1235
(Both) Waiting and Preparation,1216,1795
(Customer) drinking water,1221,1435
(Customer) taking the cup,1236,1312
(Customer) Grabs drink,1246,1307
(Customer) drinks from cup,1247,1408
(Customer) drinks from cup,1250,1403
(Customer) holding mug,1258,1295
(Customer) keeping menu aside,1286,1332
(Customer) left paper,1295,1329
(Customer) pulls aside menu,1300,1320
(Customer) placing back the menu,1313,1328
(Customer) drinking,1329,1412
(Customer) drinking,1329,1417
(Customer) takes drink,1356,1424
(Customer) placing back the cup,1413,1434
(Customer) talking,1417,1489
(Customer) talking to someone,1435,1796
(Customer) waiting for food,1436,1793
(Customer) waits waitress,1468,1791
(Customer) talking,1489,1619
(Customer) talking,1619,1800
(Waiter/ess) enters the room,1791,1806
(Waiter/ess) giving food,1794,1846
(Waiter/ess) Serves Meal,1795,1849
(Waiter/ess) bringing the order,1797,1828
(Waiter/ess) coming back,1800,1811
(Waiter/ess) brings plate,1800,1849
