doing work,1,372
Opens laptop,12,32
Opens Laptop,15,36
opening laptop,16,35
opening laptop,22,33
typing,35,95
open laptop,35,56
TYPE,35,69
Types on Laptop,36,94
types on computer,36,89
typing on laptop,37,94
type,62,94
WRITE,69,108
picks up pen,92,96
Writes on paper,94,205
writing,95,205
writes on notepad,96,203
writing with pen,98,207
writing on paper,98,203
writing on paper,101,207
write in paper,104,205
TYPE,108,220
typing,205,238
Types on Laptop,205,238
types on laptop,208,234
type in laptop,211,238
working on laptop,215,240
WRITE,220,255
writing,238,257
Writes on Paper,238,258
write on paper,238,260
picks up pen,238,241
writes on notepad,242,257
writing on paper,246,263
TYPE,255,285
stapling,257,264
Staple papers,258,264
picks up stapler,259,261
staples papers together,261,262
using stapler,261,265
holding stapler ,262,273
sets down stapler,263,264
taking the bottle,264,265
Drinking Water,264,278
drinking,265,277
picks up drink,265,268
drink water,266,283
drinks from bottle,268,274
drinking beverage,268,279
drinking water,269,281
twists cap on drink,276,277
put down the bottle,277,282
sets down drink,278,279
picks up pen,279,280
Types on Laptop,281,303
typing,282,299
sets down pen,282,284
types on laptop,284,298
WRITE,285,313
working on laptop,290,305
type in laptop,290,303
writing,299,333
picks up pen,299,301
writes on notepad,302,329
Writing on paper,303,332
writing on paper,303,333
writing on paper,304,333
writing,311,336
TYPE and  WRITE,313,345
types on laptop,330,343
Typing on Keyboard,332,346
typing,333,347
typing in laptop,333,348
working on laptop,342,353
Writing on paper,344,358
writes on notepad,344,358
writing,347,361
writing on paper,348,361
sets down pen,358,361
