Making breakfast,1,267
Having Breakfast,1,1724
Adding tea sachet,1,57
getting sugar for tea,6,58
Taking teabag,14,62
opening teabag box,22,29
Adding milk,57,133
pour sugar in tea,58,73
Pouring milk,70,119
pour tea,73,120
pouring water,79,120
pouring from the pot,85,117
grab cereal box,120,160
Making Cereal,145,267
Pouring cereal,145,187
Preparing Cornflakes,150,254
putting cornflakes in bowl,151,190
pour cereal,160,186
pouring cereal,163,182
putting down cereal,185,193
grab milk carton,186,212
Pouring milk,187,245
opening milk,198,205
pouring milk,208,229
pour milk,212,246
putting milk,213,241
Mixing cereal,245,267
stir cereal,246,254
Mixing Cornflakes,250,274
eat cereal,254,297
Eating,263,290
Eating breakfast,267,1724
Eating,268,1734
eating from the bowl,276,307
pick up bowl,297,303
holding bowl,298,1429
Reading newspaper,303,1390
pick up newspaper,303,309
opening paper,306,344
Reading Newspaper,306,1409
newspaper reading,307,1409
reading the newspaper,308,1393
put newspaper down,309,310
turn page,315,334
turn page,334,351
reading paper,373,1399
eat cereal,375,397
eat cereal,506,532
drinking tea,615,671
Drinking tea,620,670
sippping coffee,628,669
eating from bowl,737,1059
eat cereal,994,999
changing page of newspaper,1051,1070
Drinking tea,1070,1106
sipping coffee,1081,1107
drink tea,1084,1097
eating from bowl,1133,1151
Turned page,1338,1344
changing paper from newspaper,1343,1352
changing paper,1369,1391
close newspaper,1386,1390
keeping the paper aside,1400,1409
eating from the bowl,1419,1438
make phone call,1426,1447
Using mobile phone,1430,1765
Using Phone,1435,1761
picking the phone,1438,1764
talk on cell phone,1448,1757
talking on phone,1452,1758
Drinking tea,1463,1508
drink tea,1464,1504
sipping coffee,1474,1502
eat cereal,1535,1555
eating form bowl,1547,1644
looking at watch,1598,1608
eat cereal,1642,1649
eat cereal,1649,1667
Drinking tea,1676,1724
drink tea,1677,1713
sipping coffee,1686,1724
sipping cofee,1688,1727
look at watch,1725,1734
Checking watch,1726,1734
checking time,1727,1748
Checking time,1728,1754
Checking watch,1736,1744
look at watch,1736,1744
putting phone down,1760,1769
keeping the phone down,1769,1780
lean back in chair,1769,1777
Relaxing,1773,1805
sit back and relax,1775,1805
