working at desk,1,643
Using headphones,1,650
Working,1,650
putting headphones on,8,624
typing on laptop,21,67
tiping on computer,23,57
typing on laptop,23,57
typing,23,58
working on laptop,23,63
Typing on Computer,27,63
typing on laptop,28,62
Types on laptop,31,59
WRITING,38,74
taking a pen,61,67
writting on paper,62,123
picking up pen,62,66
Writing on Paper,63,129
taking pen,63,125
writing on paper,63,127
Writes on paper,65,132
writing on paper,67,125
writing ,67,117
writing,67,118
wrinting,68,124
STAPLE PAPER,74,158
putting down pen,119,126
using a stapler,124,190
using stapler,125,192
picking up stapler,127,132
stapling paper,127,194
grabing stapler,128,189
using stapler,131,189
Stapling Papers,131,193
Staples papers together,132,212
stapling,133,184
stapling,146,169
STAPLE PAPER,158,193
Picking up Papers,173,192
stapling,179,189
putting down stapler,185,190
moving papers,191,202
drinking water,192,259
PICK UP DRINK,193,211
drinking water ,194,259
Putting down papers,198,209
moving pencil,203,208
Consuming juice,205,265
holding a bottle,206,210
drinking juice,207,258
Picking up juice bottle,209,226
grabing juice bottle,209,259
drinking juice,209,259
opening a bottle,211,220
Taking a Drink,211,261
DRINK JUICE,211,234
drinking juice,213,257
Drinks juice,224,272
swallowing juice,230,244
drinking juice,232,242
PUT TOP ON JUICE,234,256
closing a bottle,245,254
Putting down bottle,248,262
putting back a bottle,254,261
TYPING,256,299
typing on laptop,259,350
working on laptop,259,348
tiping on laptop,263,343
typing on laptop,264,343
typing,264,343
Typing on Computer,266,347
typing on laptop,269,346
Uses laptop,277,347
PICK PEN WRITE,299,356
taking a pen,346,353
picking pen,347,445
Writes on paper,347,450
writing,347,444
Writing on Paper,348,448
writing on paper,348,449
writing on paper,350,468
writing,354,442
writing on paper,355,446
TYPING,356,465
writing,357,442
typing on laptop,449,487
Uses laptop,450,483
typing,452,479
typing,452,479
Typing on Computer,453,482
tiping on laptop,454,479
typing on laptop,455,486
PICK PEN WRITE,465,495
typing on paper,468,485
writing,482,552
picking pen,483,553
Writing on Paper,485,557
writing on paper,485,559
writing on paper,486,559
writing,486,552
writing on paper,487,560
Writes on paper,489,564
STAPLE PAPER,495,581
Staples papers together,552,618
picking up stapler,557,561
picking stapler,558,598
using stapler,559,602
using stapler,559,604
using stapler,559,602
Stapling Papers,560,602
stapling paper,560,603
stapling,563,596
stapling pappers,565,595
TAKE OFF HEAD PHONE,581,645
putting down stapler,597,600
moving pen,604,613
taking off headphones,617,644
Removes headphones,618,648
Taking off Headphones,619,638
taking headphones off,622,634
taking off headset,623,638
putting headphones off,623,635
