working in office,1,800
office work,1,761
working at desk,9,769
opens laptop,50,59
opening laptop,52,73
Open laptop,52,70
using a laptop,55,769
puts on headphones,68,110
fitting headphone,73,94
headset to ear,75,101
putting on headphones,83,108
using laptop,94,146
types on laptop,110,146
Type in laptop,113,144
using laptop,118,135
doing paperwork,141,521
reading papers,146,167
writes on papers,146,344
holding pen,147,447
reading writing paper,148,365
Picking up pen,151,160
reading writing ,152,345
writing in paper,167,211
completing paperwork,172,459
Writing on paper,188,351
writing with pen,193,349
uses calculator,344,423
using calculator,345,414
using calculator,346,434
using calculator,349,420
using calculator,351,421
writing,414,448
writes on paper,422,446
checking papers,434,462
staples papers,446,479
putting staples,448,473
stapling papers,452,480
using stapler,452,481
Staple the paper,455,479
takes a drink,479,519
picks up cup,479,488
drinking water,480,516
drinking water,480,514
holding cup,480,520
Drinking water,486,510
moves mouth peice,488,497
reading paper,514,540
reading paper,516,555
Reading paper,522,544
scanning paper,522,544
skims papers,525,548
using laptop,540,659
Typing in laptop,544,658
using laptop,544,761
types on computer,548,667
using laptop,555,662
using laptop,659,727
checking laptop,662,743
touches calculator,667,682
Touch calculator,670,686
works on laptop,689,729
Waching laptop,701,731
taking headphone,727,745
removes headset,729,749
remove headset,731,745
removing headphone,733,758
closing laptop,745,769
Close  laptop,745,773
closes laptop,749,763
closing laptop,756,767
closing laptop,758,776
sits back,766,774
