Working,1,942
moving papers,28,40
pickup file,28,54
using laptop,38,130
OPEN LAPTOP,40,61
opening laptop,40,63
opening laptop,43,62
opens laptop,47,897
opening laptop,50,59
opening laptop,50,63
laptop work,50,905
Opens laptop,53,81
PUT ON HEADPHONE,61,82
wearing headphone,62,78
puting headphones on,62,92
putting on headphones,62,87
putting on headphones,63,83
Puts earbuds in,63,89
wearing earphone,64,84
earphone use,64,942
wears headphone,66,937
working on laptop,78,142
SEARCH INTERNET,82,115
searches on laptop,85,131
using laptop,85,131
using laptop,86,133
using laptop,87,135
using laptop,100,140
Uses laptop,101,143
STARTING WRITEING,115,152
taking notes,132,170
writing on paper,132,167
paper work,132,835
pickup pen,136,834
writing on paper,137,167
writing on paper,137,167
pickup file,137,170
writes on file,141,163
writing on paper,142,171
Writes on paper,147,185
TYPING,152,227
writing on paper,157,171
viewing laptop,159,272
using laptop,168,267
searches on laptop,170,212
typing on laptop,171,272
using laptop,171,254
checking on laptop,171,269
using laptop,177,271
using laptop,179,275
Uses laptop,190,269
typing on laptop,216,260
typing on laptop,220,251
writing on paper,268,314
taking notes,271,313
writing on paper,272,323
writing on paper,272,319
Writes on paper,274,323
writing on paper,277,314
writes on file,277,310
writing on paper,281,317
STRART WRITING,290,303
SEARCH INTERNET,303,571
viewing  laptop,314,799
using laptop,315,799
using laptop,315,800
using laptop,316,903
searches on laptop,318,609
using laptop,319,798
working on laptop,323,804
using laptop,326,803
Uses laptop,330,805
START TYPING,571,700
typing on laptop,609,742
WRITING AGAIN,700,816
searching on laptop,742,799
writing on paper,801,835
writing on paper,803,838
writing on file,803,833
writing on paper,804,835
writing on paper,804,834
earphone taken off,805,942
writing on paper,808,841
Writes on paper,809,841
writing on paper,814,839
CLOSE LAPTOP,816,901
working on laptop,835,893
using laptop,836,886
using laptop,838,888
using laptop,840,889
browsing on laptop,845,892
Closes laptop,877,915
closing laptop,885,906
closing laptop,886,907
closing laptop,887,905
closing laptop,889,903
STAPLE PAPER,901,939
organizing desk,904,939
stapler using,906,935
using stapler,906,950
using stapler,910,938
using stapler,911,933
using stapler,911,936
pickup stapler,913,933
Uses stapler,923,950
removed headphone,935,950
taking off headphones,935,940
removing headphones,935,940
