Working Activity,13,700
put on headphone,34,64
Put on headphones,36,64
taking earphone,36,71
Fixing headset,39,68
Use headset to listen,40,640
Pick up headset,42,69
connecting headphone,44,74
Wearing earphone,61,73
typing text using keyboard,68,89
using laptop,70,96
Type on laptop,71,91
watching laptop,74,113
Playing music,76,99
watching macbook,81,98
writing something,96,308
Pick paper,107,121
arranging papers,108,166
Arranging papers,109,155
seeing papers,113,185
Pick up pen,118,125
Shuffle papers,123,153
Write text in paper,129,235
Writing on paper,162,199
Write on paper,181,297
writing in paper,185,299
Start Writing,186,297
Writing in paper,260,304
Checking total,276,304
working on calculator,299,337
Operate calculator,302,321
Using Calculator,305,322
using calculator,308,339
Using calculator,310,347
using calculator,313,345
Use calculator,316,331
write text in paper,331,369
writing in paper,337,367
writing something,340,370
Write on paper,344,361
working on laptop,367,456
Working on computer,369,452
Type on laptop,370,448
using laptop,370,448
Entering through keyboard,372,443
Watching laptop,381,449
typing on computer,419,446
drinking water,449,474
Drinking Water ,453,537
Drink from cup,453,473
Drinking water,455,473
drinking some water,456,482
Drinking water,459,500
drinking water,460,483
reading papers,475,541
Pick up paper,478,486
Picking up paper,479,491
Read paper,480,543
Reading something,487,499
Reading paper,499,548
Checking papers,505,547
Put cup down,528,536
punching papers,544,564
Staple papers,545,564
stapling papers,546,564
Stapler the paper,548,566
Staple the paper,553,570
using stapler,558,568
working in laptop,564,618
using laptop,567,619
Using Laptop,569,609
Type on laptop,569,608
Watching laptop,575,617
Stop the music,577,617
Remove headphones from head,610,632
removing headphone,615,633
removing headphone,618,641
Removing earphone,620,639
putting down earphone,620,633
Removing headset,621,634
remove headset,628,636
closing laptop,632,652
Close laptop,636,651
closing laptop,639,653
closing macbook,639,659
Closing the laptop,640,655
closing laptop,641,661
Close laptop,641,653
Place headphone wires on table,653,670
Ending activity,659,692
Arranging papers,661,690
Straighten papers,671,684
Completing task,696,696
