Making tea,1,147
Adding tea sachet,1,75
breakfast action,1,840
take bag,35,73
putting into glass,58,86
putting the coffee,58,75
Teabag in cup,68,83
pour water,73,131
pouring milk,75,142
Pouring Milk,76,147
Pours hot water,83,151
pouring milk,86,147
Pours water ,125,144
pour cereal,131,171
adding cereal,142,222
putting some flakes,147,225
Adding cereal,150,219
Pours cereal,150,220
pours cereal,160,217
pour milk,171,254
Pouring cereal,180,186
Making cereal with milk,187,269
Pouring Milk,216,277
Pours milk,220,275
adding milk,222,258
adding some milk,225,287
pours milk in bowl,242,269
Pours milk,252,280
read paper,254,332
Reading Newspaper,277,833
Opens newspaper,285,357
reading newspaper,287,360
going through newspaper,292,355
reads newspaper,300,335
Read paper ,321,364
use spoon,332,365
Eating breakfast,350,812
having breakfast,355,825
Eats cereal,357,400
eats,358,374
eating flakes,360,397
Eating cereal,364,425
drink fron cup,365,428
reading newspaper,371,407
Reads newspaper,396,406
drinking tea,397,453
Drinking tea,403,448
Drinks tea,406,453
sipping coffee,407,442
drink from coffee cup,409,432
Drinks tea,425,444
drink from cup,428,439
use spoon,429,495
reading newspaper,442,482
eating flakes,453,523
Reads newspaper,469,483
eating breakfast,482,515
Eats cereal,486,527
use spoon,495,615
Eats cereal,499,519
reading newspaper,515,585
Reads paper,519,588
turning newspaper,523,593
Turns newspaper pages,535,590
eating breakfast,585,644
Eats cereal,588,621
eating flakes,593,640
Eats cereal,599,641
drink from cup,615,651
Drinking tea,634,673
drinking tea,640,672
Drinks coffee,641,677
drinking coffee,644,672
use spoon,651,749
Drinks tea,652,668
turning newspaper,672,736
reading newspaper,672,728
Turns newspaper pages,685,732
Reads papers,695,740
flips through newspaper ,696,710
eating breakfast,728,782
picks up the spoon,730,745
Eats cereal,732,767
eating flakes,736,767
Eats cereal,740,763
drink frim cup,749,791
drinking tea,767,808
Drinks tea,773,814
Drinking tea,776,811
drinking coffee,782,806
Turns newspaper page,790,815
Drinks tea,791,830
close news paper,791,869
reading newspaper,806,839
Flips page,808,824
closing newspaper,808,875
folding newspaper,839,877
Closes newspaper,843,877
Closes newspaper ,862,877
cross hand,869,877
