consuming breakfast,1,3703
sitting,1,66
Ready to start prepration,1,46
Add cornflakes,45,250
Adding KRAVE to bowl,46,230
Pouring cereal,63,228
looking inside the pack,115,135
open cereal box,121,134
drop cereal  bold,138,205
putting cornflakes into cup,144,159
pouring cereal into bowl,144,202
Putting Cereal on table,209,228
put cereal box back,214,228
keeping down the pack,217,227
Add Milk,220,320
picking up milk,221,231
Adding milk to bowl,225,330
grabbing milk,226,236
Pouring milk,228,327
grab milk box,228,236
Adding milk to bowl,230,332
picking up milk carton,230,245
Add milk to cereal,234,296
opening the cap,238,247
pour milk,244,301
pour milk bold,250,261
pouring milk into bowl,252,295
pouring milk into bowl,253,298
pouring milk into bowl,256,266
closing cap,288,295
close box milk,289,310
putting carton on table,304,321
return box milk,310,326
kept down milk pack,311,319
Picking coffee jar,327,402
Picking coffee jar,327,358
grab jar,327,342
Change of mind,332,436
picking up bottle,333,337
Get/Return Coffee,334,433
picking up coffee container,334,352
Open the jar,339,402
opening bottle cap,345,352
open jar,347,360
unscrewing lid,352,366
kept down bottle,355,360
Opening/Closing coffee jar,358,401
picking up spoon,364,394
Mixing bowl content,365,400
picking up spoon,366,371
grab spoon,366,402
kept spoon into bowl,388,400
closing bottle cap,391,397
putting lid on pot,393,406
Returning coffee jar,401,434
return jar,403,432
picking up bottle,405,412
making tea,405,591
putting container back,407,434
kept down bottle,422,435
opening box,433,469
Adding tea sachet,434,496
picking the pack,435,442
Preparing Tea,436,615
opening the pack,440,464
Getting sugar,447,480
Prepare Drink,450,629
add coffee to glass,452,515
picking tea from pack,462,480
make tea,468,625
taking teabag out,469,488
putting into cup,487,492
putting tea in mug,488,501
dropping sugar into cup,493,506
picking up teapot,496,502
Adding milk,496,617
water to glass,515,618
grabbing kettle,517,523
pouring tea into cup,521,537
getting teapot,522,531
pouring water into mug,523,600
pouring into cup,541,596
kept down tea pot,592,608
putting kettle back,600,617
Eating ,615,1063
Eating breakfast,616,3693
grabbing spoon,617,621
mix things in bowl,618,671
Consuming bowl content,620,830
mixing bowl stuff,622,630
stirring cereal,627,639
eating cereal,629,1067
moving bowl,639,666
eat cereal,648,1058
lifting spoon,666,687
eating cereal,671,715
eating using spoon,675,686
Eating cereal,675,3703
drinking tea,675,3703
putting food in mouth,687,696
chewing food,696,714
putting spoon in bowl,716,729
mixing bowl stuff,717,730
stirring bowl,729,738
looking up,738,760
lifting spoon to mouth,807,818
eating cereal,812,853
eating using spoon,813,827
putting food in mouth,832,839
removing spoon,839,845
chewing food,845,869
moving spoon down ,869,880
laughing,951,984
putting spoon in bowl,1006,1012
eating cereal,1010,1056
lifting full spoon,1012,1018
putting food in mouth,1030,1035
taking spoon out,1034,1040
putting spoon into bowl,1039,1049
picking up cup,1048,1067
Sip tea,1048,1067
reaching for mug,1049,1054
Drinking tea,1052,1137
grabbing mug,1054,1057
drinking from cup,1059,1127
Having a Tea,1061,1152
Having a Tea,1063,1139
lifting mug,1063,1081
drink tea,1068,1141
Drinking tea,1071,1122
drinking from cup,1075,1094
drinking tea,1086,1110
putting mug down,1110,1142
kept down cup,1117,1131
eating cereal,1145,1212
Texting in phone,1149,1288
lifting spoon to mouth,1149,1167
bite of cereal,1154,1200
Eating cereal,1156,1184
eating,1161,1169
putting food in mouth,1167,1176
removing spoon from mouth,1176,1181
putting spoon in bowl,1181,1188
reaching for phone,1187,1196
Using mobile phone,1190,2508
picking up phone,1196,1209
picking up phone,1197,1202
Take mobile phone,1202,1287
typing on phone,1206,1277
check phone and eat,1208,1665
